20.391,52.500,19.000,45.125,61.625,29.250,67.500,18.000,46.000,36.375
20.891,52.750,19.250,45.250,62.000,29.500,68.375,18.000,46.750,37.000
20.891,52.125,19.000,46.000,62.000,29.875,68.500,17.625,47.000,37.000
21.063,52.500,19.125,47.250,62.250,29.875,68.875,18.125,47.250,37.375
21.281,52.750,19.125,46.875,62.000,29.375,69.250,18.250,47.125,37.625
21.219,53.375,18.875,46.125,61.625,28.875,69.000,18.250,47.750,38.250
20.891,52.375,18.625,46.375,61.375,28.875,68.375,17.750,47.750,38.000
21.281,52.750,19.000,46.125,62.250,28.750,69.750,18.375,47.375,38.750
21.328,53.000,19.125,46.375,63.000,29.125,70.500,18.875,48.250,40.250
21.219,53.125,20.000,46.875,63.250,28.750,70.000,18.625,48.000,39.625
21.281,52.625,19.875,46.750,63.500,28.375,69.875,18.125,48.500,40.625
21.328,52.250,19.250,46.375,63.250,27.625,69.500,18.125,49.125,40.375
21.109,52.250,19.375,45.750,63.375,27.500,69.625,18.375,49.500,40.250
21.109,52.500,19.250,46.875,63.500,28.125,70.625,18.625,49.875,40.750
20.891,52.750,19.625,46.750,63.250,29.250,70.625,18.375,49.000,40.375
20.438,52.875,19.500,46.875,62.875,29.500,70.250,18.125,47.750,40.250
20.672,53.375,19.500,47.000,63.000,30.375,70.125,18.000,48.375,39.500
20.828,53.875,19.375,47.000,63.250,30.125,69.750,18.250,48.625,39.000
21.063,54.500,19.250,46.750,63.250,30.250,68.750,18.875,48.625,39.250
21.063,54.000,19.500,46.375,63.750,30.500,68.750,18.875,49.500,40.000
21.109,53.125,19.875,46.250,63.125,30.000,68.000,18.750,50.125,39.625
21.172,53.000,19.250,45.000,62.500,29.875,67.000,18.875,50.250,38.875
21.109,53.000,19.250,45.875,62.000,30.250,67.125,19.000,50.000,39.875
21.281,53.750,19.875,45.625,62.125,30.000,67.500,19.375,50.625,40.750
21.672,54.000,20.625,45.625,62.375,29.750,67.375,19.750,50.750,40.750
21.563,55.000,21.125,46.625,62.750,29.875,68.125,20.000,51.500,42.000
21.719,55.750,23.125,47.250,63.625,30.125,69.750,20.125,52.125,42.125
22.000,57.125,25.000,48.125,63.750,31.000,69.625,20.000,53.000,42.250
21.672,58.125,25.125,47.750,63.125,30.625,69.125,20.125,52.250,41.750
21.563,58.500,23.875,47.875,63.625,31.625,69.125,21.500,51.000,41.875
21.063,57.750,23.625,47.750,63.625,31.375,69.375,20.875,51.000,42.250
20.609,56.125,22.875,47.250,63.750,30.250,68.750,20.125,50.500,40.625
20.891,54.875,22.625,46.250,62.375,29.750,67.625,19.625,50.375,40.000
20.781,55.000,24.000,45.375,61.625,29.875,66.375,20.125,49.500,40.000
20.938,54.250,24.375,44.750,61.875,30.000,66.500,20.000,50.250,40.125
20.672,53.375,23.375,44.000,61.500,30.000,66.250,19.875,50.000,39.500
20.672,53.000,23.250,44.500,61.750,29.875,66.500,19.750,49.250,39.000
19.938,52.375,23.125,44.125,61.875,29.375,65.250,19.250,48.750,38.375
20.438,52.500,23.125,45.000,62.625,29.625,65.875,19.875,48.500,38.500
21.000,54.125,24.000,45.875,64.250,31.500,65.625,19.750,48.750,39.375
20.781,54.625,23.750,45.500,64.625,30.875,65.875,19.875,48.500,40.500
21.063,55.500,23.625,45.750,64.875,30.750,66.125,20.250,48.625,41.125
21.063,54.625,23.875,45.500,65.625,30.750,67.375,20.000,48.500,40.875
21.063,54.500,23.875,45.250,65.375,31.125,67.875,19.875,48.125,40.875
21.063,54.875,23.500,45.250,65.750,30.000,68.625,20.000,48.125,41.500
20.438,54.125,22.000,43.750,63.875,28.500,66.500,18.125,45.250,39.875
20.500,53.625,22.000,42.875,64.250,28.375,66.625,18.375,45.125,39.125
20.172,53.500,21.875,42.625,64.250,28.000,66.250,18.125,44.750,39.125
20.000,53.500,21.750,42.750,64.000,27.750,66.375,18.125,44.250,38.750
20.000,53.625,21.500,42.625,63.750,27.375,65.375,18.500,44.250,38.125
20.172,53.000,21.250,42.625,63.875,27.750,65.750,18.125,44.250,38.375
20.281,54.250,21.750,43.125,64.000,28.625,66.125,19.125,44.375,38.875
20.891,54.500,21.625,43.500,64.250,28.625,66.500,19.000,44.000,39.250
20.828,54.750,21.625,43.125,64.625,28.875,66.375,18.875,43.125,39.625
20.938,54.750,21.875,42.875,64.750,28.375,66.250,18.875,43.500,40.125
21.438,54.750,21.500,42.625,64.125,28.250,66.375,18.750,43.000,39.375
21.328,54.875,21.000,42.500,63.875,28.750,66.750,18.250,43.250,38.875
21.438,55.250,21.125,43.250,64.125,29.000,67.000,18.250,44.000,39.375
22.000,56.625,21.375,43.750,64.250,29.250,67.750,18.375,44.375,39.750
21.828,55.250,21.125,44.000,64.250,29.375,66.875,18.375,44.250,39.250
21.672,55.375,20.625,43.125,63.875,29.625,67.000,18.125,43.500,38.250
21.781,55.000,20.750,43.250,62.750,28.875,66.750,18.625,43.000,38.250
21.609,55.125,20.625,43.625,62.875,28.625,66.625,18.750,42.250,38.375
21.719,55.375,20.500,43.750,64.125,28.875,66.750,18.625,43.125,38.500
21.500,54.625,20.375,43.375,63.750,28.250,65.500,18.500,43.000,37.250
21.500,53.625,20.125,42.625,63.625,28.250,65.625,18.125,43.000,37.500
22.109,54.375,20.375,42.500,63.000,28.625,66.125,18.250,44.250,38.375
22.281,55.000,20.625,43.000,63.125,29.250,66.000,18.625,44.500,37.625
22.438,54.250,20.375,42.500,62.500,28.375,65.250,18.500,44.625,36.750
22.000,53.125,19.750,42.375,62.000,28.250,63.875,18.250,44.500,36.000
21.781,53.500,19.625,41.750,61.750,28.875,63.250,18.500,44.500,36.375
22.438,54.500,19.875,41.875,61.500,29.125,62.875,18.500,44.750,37.250
23.000,53.875,19.625,41.625,60.250,29.000,62.750,18.000,44.750,37.375
23.938,53.625,19.875,42.375,60.625,28.875,63.250,18.500,44.875,38.125
23.828,53.625,19.875,41.875,60.500,28.625,62.500,18.750,45.000,36.625
23.781,53.000,20.250,40.750,60.125,29.000,61.750,18.750,45.250,36.625
23.938,53.000,19.875,40.000,59.500,28.750,61.500,18.625,45.000,36.000
24.438,54.125,19.875,41.000,59.500,29.500,62.500,19.250,46.000,37.500
24.500,53.250,20.000,43.000,59.750,29.375,62.000,19.375,47.000,38.000
24.438,52.875,20.000,42.375,59.625,29.000,63.125,19.375,46.625,38.000
24.500,52.750,19.750,41.875,60.375,28.875,63.750,19.500,46.750,38.750
24.672,53.375,20.625,41.625,60.875,29.375,64.125,19.750,46.500,38.000
24.109,52.750,20.750,41.250,61.000,29.000,63.625,19.250,45.875,38.250
24.391,54.000,20.750,42.875,61.500,29.750,64.750,19.500,47.750,38.750
24.609,54.500,20.500,42.875,61.250,29.625,64.750,19.750,47.875,39.875
24.828,54.500,20.625,43.625,61.875,29.375,64.750,20.000,47.250,38.875
24.781,54.250,21.125,43.875,62.250,29.500,64.875,20.250,46.250,38.750
25.063,55.000,21.125,44.750,63.250,29.875,65.750,20.875,47.250,39.875
25.219,55.250,21.250,45.000,63.500,30.250,66.500,21.125,47.375,39.750
24.109,55.000,20.750,45.000,62.750,29.625,65.625,20.125,47.875,38.875
24.391,55.250,21.125,45.125,62.750,29.375,65.875,21.000,48.500,39.125
24.281,54.000,21.500,44.250,62.375,29.125,65.500,20.375,47.625,38.375
24.938,54.500,22.375,44.250,62.875,29.250,64.625,21.250,48.250,39.250
25.719,54.750,23.000,45.125,64.000,29.500,65.250,21.500,48.750,39.750
25.672,53.625,23.125,44.500,64.000,29.125,65.500,21.375,48.875,39.375
25.672,53.125,22.750,44.250,64.125,28.875,65.875,21.250,49.000,38.750
25.672,53.625,22.375,43.250,63.500,28.750,65.125,20.750,48.000,38.375
25.672,53.625,22.500,43.750,63.875,29.125,65.625,20.750,48.125,38.500
25.828,52.750,21.625,44.000,64.000,29.000,65.625,20.375,47.500,38.250
26.109,53.000,21.750,44.750,64.125,29.875,66.000,21.125,49.000,38.500
26.219,53.000,22.625,43.750,64.250,29.375,66.000,21.250,48.000,38.625
26.281,52.750,23.000,43.500,64.875,30.250,66.500,21.750,47.875,38.375
26.172,52.750,22.250,43.125,64.375,30.125,65.625,21.250,46.375,38.500
26.219,52.750,22.500,43.875,64.625,29.875,65.375,20.875,46.000,38.125
26.109,53.000,22.500,43.875,64.375,30.000,65.125,20.875,46.375,37.625
26.219,53.250,22.750,44.125,64.250,30.375,65.125,21.000,47.500,37.250
26.063,52.625,22.375,43.250,64.000,31.000,64.750,20.625,47.875,36.875
26.438,53.000,22.500,43.875,64.500,31.500,65.375,21.125,48.625,37.125
26.281,53.375,22.625,43.625,65.000,32.250,66.000,21.125,48.750,38.125
26.281,53.750,22.500,43.500,65.375,31.625,66.125,21.500,49.000,37.500
25.781,53.250,22.250,43.125,65.000,31.500,66.375,21.250,47.250,38.125
25.672,53.250,22.125,42.625,64.750,31.000,65.625,21.125,46.375,37.375
25.828,53.875,22.125,43.250,65.125,30.625,66.625,21.500,46.750,37.500
25.609,53.750,21.750,42.750,64.625,30.625,65.750,21.000,46.125,37.000
25.563,53.375,21.250,41.250,63.750,30.125,65.250,20.250,45.000,36.500
25.891,53.000,21.500,41.375,64.250,30.500,65.250,20.500,45.500,36.750
26.219,53.000,21.000,41.500,64.125,30.375,65.625,20.375,45.250,37.000
25.828,52.125,21.000,40.750,64.250,30.375,65.750,19.875,45.250,36.750
26.500,52.250,21.125,41.250,64.875,30.875,66.250,20.875,45.500,37.000
26.891,52.875,22.125,41.250,66.125,31.250,66.500,21.875,47.125,37.500
27.719,53.000,21.750,41.000,65.750,31.125,67.500,21.625,47.500,37.375
27.781,53.125,21.750,41.125,65.375,31.000,67.500,21.500,46.750,38.125
27.781,52.875,21.250,41.000,65.625,31.125,67.750,20.875,46.250,38.000
27.781,52.500,21.375,41.375,65.125,31.000,67.500,20.875,45.625,37.625
27.672,52.500,21.500,41.750,65.000,30.875,66.750,20.875,45.375,38.250
26.891,51.750,21.500,40.875,64.875,30.500,68.000,20.750,44.625,37.625
27.109,51.125,21.250,39.375,63.875,30.000,67.125,20.125,44.000,36.875
26.500,50.875,20.500,39.000,63.125,29.875,65.375,19.750,43.125,36.500
26.500,51.000,20.750,39.250,63.125,30.250,65.000,19.750,43.125,36.125
26.438,50.500,20.750,40.375,63.000,30.000,65.625,19.875,42.750,36.375
26.063,49.875,20.750,40.000,62.625,29.625,64.750,19.625,41.000,36.375
26.000,49.500,21.500,39.000,63.000,29.625,64.250,19.750,41.750,36.250
26.281,50.250,21.750,39.000,62.750,29.625,65.125,19.875,41.750,36.250
26.063,49.875,21.875,38.875,64.000,29.625,64.750,20.000,41.500,36.000
25.938,49.750,21.750,39.125,64.500,30.000,64.125,19.500,41.125,35.750
25.563,49.375,21.250,39.000,63.875,29.875,63.500,19.625,40.750,35.125
25.172,49.125,21.125,38.750,63.000,29.500,63.750,19.750,41.000,35.000
26.109,49.625,21.500,39.125,62.250,29.750,64.750,19.875,41.750,35.375
26.063,49.625,21.250,39.250,63.000,29.500,64.500,19.875,42.125,35.250
26.219,49.750,21.125,39.375,62.625,29.250,64.875,19.875,42.125,35.375
26.500,49.750,21.375,39.625,62.500,29.625,65.500,20.125,42.750,36.375
26.438,49.250,22.500,39.500,62.875,29.500,65.750,20.125,42.000,36.625
26.219,49.500,22.250,39.000,62.000,29.875,66.000,20.375,42.250,36.750
25.938,49.750,21.875,39.125,61.000,29.500,64.500,19.875,42.250,36.250
26.438,51.750,22.125,40.000,62.875,30.000,65.250,20.875,42.125,36.750
26.438,51.375,22.125,40.125,64.000,30.000,65.875,21.000,41.875,36.625
26.563,51.500,22.125,40.625,64.000,29.875,66.375,20.875,41.625,36.500
26.672,51.500,22.125,40.625,64.375,29.875,66.875,21.000,42.125,35.750
26.828,51.500,22.000,40.250,63.750,30.375,67.375,20.750,42.750,36.500
27.000,51.250,22.000,40.375,63.875,30.250,69.000,20.625,42.750,37.125
27.672,51.375,22.125,40.625,64.125,30.250,68.750,20.375,42.750,37.750
27.781,51.375,22.125,41.000,64.875,30.375,68.750,20.250,43.750,37.875
27.563,51.000,22.000,40.625,64.625,30.250,68.500,20.000,43.500,37.500
27.328,51.250,21.875,40.625,65.250,30.250,69.625,21.125,43.875,38.375
27.281,50.750,21.875,40.625,64.625,30.000,70.500,21.000,43.375,37.875
27.109,50.625,21.875,40.375,64.750,30.625,70.125,21.375,43.625,38.375
27.063,50.750,21.750,40.625,65.000,30.250,70.000,21.375,43.750,38.375
26.781,50.750,21.625,40.500,65.875,30.375,69.375,21.375,43.875,39.250
27.281,50.375,21.000,40.875,66.375,30.375,69.500,21.625,44.250,38.875
27.563,50.125,21.250,41.000,66.875,30.375,69.625,21.625,44.250,39.375
27.438,50.250,21.750,41.500,67.000,30.250,69.375,21.750,44.250,39.625
27.672,50.250,21.500,41.875,67.750,30.250,69.625,21.875,44.250,39.625
28.281,50.000,21.625,42.125,69.000,30.875,70.375,21.750,44.375,40.125
28.500,50.500,21.625,42.875,69.625,30.875,71.500,22.250,44.625,39.875
28.172,50.625,21.500,42.500,70.125,31.625,71.375,22.375,46.000,40.000
28.328,50.500,21.750,41.625,71.375,31.500,71.500,21.875,45.750,41.000
28.563,50.625,22.250,42.000,72.000,31.625,71.625,22.000,46.375,41.250
28.500,50.375,22.750,42.125,72.250,31.500,72.250,21.875,46.500,41.375
29.219,50.750,22.875,42.750,74.000,32.625,73.750,22.625,47.625,41.875
29.391,51.125,22.625,43.125,74.500,32.625,73.500,23.000,46.750,41.875
29.328,51.625,22.750,43.000,74.000,33.125,73.250,22.500,46.500,41.500
28.672,50.750,22.375,42.125,73.000,32.875,73.000,21.875,45.625,40.375
28.609,50.750,22.375,42.625,73.250,32.875,72.875,21.875,45.875,40.750
28.891,50.750,22.250,42.750,73.250,32.875,72.250,21.500,45.875,40.875
29.109,51.250,22.875,42.750,72.500,32.750,72.125,21.750,47.000,41.500
29.781,51.375,22.625,43.000,74.500,32.875,72.750,22.000,45.250,41.750
29.500,51.250,22.250,42.250,75.375,32.750,71.875,21.000,45.000,41.500
30.000,51.750,22.250,43.375,77.375,33.125,73.875,22.250,45.750,42.250
29.781,53.375,22.500,44.000,77.875,33.250,73.250,22.500,46.000,42.125
29.563,52.875,22.375,43.000,77.875,32.875,72.875,21.750,45.000,42.250
29.281,52.625,22.250,43.750,77.000,33.000,73.000,21.625,45.125,42.250
29.172,52.625,22.125,43.875,75.750,33.125,73.000,21.375,44.750,42.125
28.828,52.000,22.750,43.750,75.000,33.125,72.250,20.375,44.125,41.125
28.781,52.875,22.625,44.125,75.750,33.375,72.500,21.000,44.000,41.500
28.828,53.500,23.250,44.375,76.375,34.375,72.000,21.750,44.000,41.625
28.828,54.250,23.625,44.375,77.250,35.000,71.625,22.000,44.875,41.625
28.328,54.250,23.000,43.625,78.375,35.250,72.125,21.625,44.250,41.875
28.891,54.000,23.125,43.625,79.000,35.125,72.125,21.625,44.000,41.250
28.500,53.125,22.750,43.375,78.500,34.625,71.000,21.250,43.000,41.000
28.328,52.625,22.500,42.875,78.125,34.500,70.500,20.625,42.250,40.875
28.438,52.750,22.375,43.125,78.000,35.000,70.375,20.875,43.000,40.625
28.219,52.125,21.375,43.375,77.750,35.125,69.625,19.875,42.750,40.375
28.063,52.125,21.375,43.375,77.750,34.875,70.000,20.125,42.500,39.875
27.391,51.125,20.750,42.500,76.500,33.000,68.000,18.875,40.750,39.125
27.172,51.250,20.750,42.375,76.500,32.750,68.500,19.625,41.125,38.500
27.391,51.000,21.000,41.875,76.750,33.125,68.750,19.500,41.250,38.875
27.063,50.250,20.250,41.625,76.000,32.750,68.250,18.875,41.250,38.375
27.500,49.875,20.125,41.375,76.500,32.500,68.750,19.250,41.625,38.625
27.672,50.125,20.375,41.375,75.750,32.750,69.375,19.625,41.750,39.375
27.500,50.250,20.625,41.500,76.125,32.875,69.125,19.875,42.375,39.000
27.500,50.500,21.000,41.750,75.875,33.000,69.500,19.750,42.125,39.750
27.891,50.125,21.125,41.750,76.000,32.750,69.375,19.875,41.375,39.875
27.563,50.125,20.875,40.750,75.750,31.875,69.250,19.375,41.250,39.250
27.063,50.125,20.500,41.625,75.375,32.250,69.250,19.625,41.750,39.625
27.438,50.000,20.500,41.500,75.375,32.500,71.500,19.875,42.125,40.125
27.563,50.500,21.000,41.875,76.875,32.500,70.875,20.500,42.250,40.125
27.438,49.875,21.125,42.125,77.250,31.875,70.250,20.375,42.250,39.875
27.719,49.375,21.000,41.750,77.375,31.750,70.500,20.250,41.625,39.625
28.500,50.125,21.250,42.000,77.875,31.875,70.250,20.750,42.000,40.000
28.281,50.875,21.250,41.875,78.000,31.625,70.750,21.000,42.750,40.625
28.063,50.125,21.125,40.625,77.375,30.750,71.625,21.125,43.000,40.625
27.891,50.000,20.750,40.000,76.625,29.000,71.000,20.750,42.875,39.875
27.891,50.375,20.750,39.875,76.500,29.125,71.000,20.500,42.125,40.000
27.563,50.375,20.875,39.875,76.875,28.500,71.000,20.625,42.000,40.625
27.391,50.625,20.500,40.125,76.750,28.875,71.000,21.125,41.500,40.250
27.391,50.500,20.625,40.250,76.500,28.750,70.750,21.000,41.875,40.000
27.328,51.000,20.250,39.750,76.625,28.250,70.375,20.875,42.625,40.250
27.172,51.000,20.375,40.000,76.250,28.500,70.125,20.875,43.750,41.000
27.172,50.875,20.125,40.375,76.000,27.250,69.750,21.500,43.375,41.125
26.719,50.750,19.875,40.000,76.125,26.500,69.625,21.500,42.250,40.625
26.000,50.500,19.375,39.750,74.750,25.750,69.875,21.000,41.625,40.625
26.281,50.750,19.500,39.500,75.000,25.625,68.875,20.625,41.000,40.500
26.563,50.875,19.500,39.750,74.875,25.500,68.375,21.125,41.375,40.125
26.172,50.750,19.375,40.000,74.500,25.750,68.375,21.000,41.125,40.375
26.563,50.250,19.625,40.000,75.125,26.250,68.000,21.625,41.250,40.750
27.109,50.375,20.000,40.500,75.375,27.000,68.000,22.000,41.750,41.375
26.938,50.750,19.750,40.500,75.250,27.750,67.000,21.750,41.625,41.125
26.500,50.625,19.625,39.625,75.250,27.750,66.750,21.875,41.500,40.125
26.609,50.875,20.125,40.250,76.750,28.000,67.500,22.000,42.250,41.000
26.719,50.875,20.125,40.750,77.125,27.875,67.375,21.625,42.250,41.250
27.000,50.875,20.125,40.875,77.375,28.250,67.750,21.625,42.375,41.500
26.672,52.000,19.875,40.875,77.625,28.250,67.000,20.875,43.000,41.250
26.500,51.625,20.125,40.500,78.000,28.125,66.375,21.125,42.000,41.125
26.719,51.375,20.000,40.500,78.875,28.375,66.375,21.375,42.500,41.250
27.328,50.250,19.750,40.750,79.500,28.125,67.125,21.750,42.250,41.500
27.172,50.875,19.750,40.625,79.375,27.125,67.500,21.875,42.500,41.750
27.172,51.375,19.875,40.375,80.000,26.625,67.125,21.625,41.750,41.375
26.891,51.125,19.875,40.000,79.750,26.500,67.000,22.000,42.375,41.250
27.281,51.250,20.000,40.000,81.000,26.375,67.250,21.875,42.500,42.000
27.219,51.250,20.000,40.375,82.500,26.250,66.875,21.750,42.750,42.750
26.609,50.875,20.125,40.250,82.250,26.500,67.125,21.625,42.500,43.875
26.000,50.250,19.875,40.125,82.375,26.125,66.875,21.250,42.875,43.625
26.438,50.250,20.125,40.625,83.500,26.750,67.500,21.750,43.625,43.875
27.172,50.125,20.000,41.125,84.000,26.250,68.750,21.500,44.000,44.125
28.000,49.875,19.875,42.250,84.625,26.125,70.250,21.625,44.000,44.125
28.109,50.875,20.000,42.625,86.000,26.500,70.500,21.625,44.125,44.875
27.938,51.250,20.125,42.500,85.625,26.750,70.500,21.625,44.375,45.250
28.172,51.250,20.250,42.250,86.375,26.625,71.500,22.000,44.500,44.125
28.391,50.000,20.375,42.250,86.875,27.000,71.750,22.125,44.375,44.125
28.219,51.000,20.500,42.000,86.750,27.375,71.000,22.125,44.375,44.250
28.281,50.875,20.125,41.750,87.000,27.750,71.250,22.000,44.625,44.750
28.109,51.000,19.875,42.125,88.125,27.875,71.125,22.500,45.125,45.000
28.281,51.500,20.125,43.625,89.000,28.000,71.250,22.875,45.875,44.250
28.063,51.500,20.250,44.375,91.250,27.750,71.125,22.250,44.750,45.250
27.891,50.750,20.000,44.125,90.000,27.500,70.750,21.750,45.500,45.625
27.781,50.125,20.000,43.250,88.875,27.000,69.875,22.000,45.000,44.750
27.500,50.375,20.125,43.375,88.750,27.375,68.750,22.000,45.250,43.500
27.781,49.875,20.000,43.875,89.000,27.375,68.250,21.750,45.125,43.875
27.719,49.750,20.000,43.875,89.125,26.875,68.375,22.000,45.000,44.250
27.609,50.500,20.125,43.750,89.625,27.375,68.500,22.000,44.875,44.375
27.938,50.625,20.000,44.125,90.250,28.125,68.375,22.250,45.625,44.500
28.281,50.875,20.000,43.750,89.750,27.625,68.000,22.375,45.375,44.625
27.781,50.625,20.000,43.000,88.375,27.500,67.750,21.625,45.125,44.250
27.781,50.625,20.000,43.000,88.625,27.750,67.375,21.375,45.250,44.125
27.172,50.250,20.000,42.000,86.750,27.500,66.625,21.000,44.875,43.375
27.109,50.750,20.125,42.375,86.375,27.750,66.500,21.125,44.375,42.750
27.500,50.750,20.250,43.125,87.375,28.000,67.250,21.500,44.750,43.750
27.563,50.375,20.500,42.625,87.375,28.000,66.250,21.250,44.500,43.500
28.219,50.875,20.625,43.375,88.500,28.375,66.750,22.000,44.750,43.875
28.938,50.750,20.750,44.250,88.750,28.500,68.000,22.125,45.000,43.750
29.063,50.750,21.625,43.875,90.000,29.250,69.375,22.875,45.375,44.500
29.063,50.875,21.375,43.875,89.750,29.125,68.625,22.250,45.250,44.875
28.891,53.250,21.500,44.125,89.500,29.625,68.250,22.000,45.125,45.375
28.938,52.875,21.625,44.625,89.750,29.375,68.000,21.875,44.750,44.875
29.563,52.750,21.500,44.875,90.000,29.000,67.875,21.625,44.625,44.375
29.719,53.000,21.750,45.750,90.750,29.000,68.000,22.125,45.125,45.000
29.781,53.000,21.625,45.500,91.250,28.500,68.000,21.875,44.875,44.875
30.281,53.500,21.750,45.875,92.250,28.000,68.625,22.000,44.875,45.000
30.781,54.000,22.125,45.875,92.625,28.125,69.000,22.500,45.250,45.250
30.109,53.375,21.500,44.875,89.375,27.500,67.500,22.250,44.125,44.500
29.391,53.125,21.500,45.000,89.500,27.125,66.750,21.500,44.000,43.750
29.328,53.375,21.625,45.125,90.375,27.250,66.125,21.500,43.750,43.625
29.109,53.750,21.875,45.375,90.750,27.500,66.125,21.500,43.500,43.500
28.891,53.500,22.000,45.125,90.875,27.000,66.000,21.125,42.750,43.000
28.828,53.625,21.875,45.000,90.375,26.750,66.375,21.000,43.375,43.500
29.781,54.000,21.750,45.375,90.250,26.750,66.875,21.000,43.750,44.250
29.938,53.625,22.000,45.000,91.125,27.125,67.000,20.875,44.000,44.500
30.219,53.750,22.375,45.625,92.500,27.000,67.375,22.000,44.125,45.000
30.328,54.250,22.000,45.500,91.875,27.500,68.625,22.250,44.500,45.500
30.063,54.250,21.875,45.250,91.625,27.625,69.000,22.000,45.125,46.500
30.500,53.875,21.375,44.625,91.875,27.250,69.000,22.000,45.125,46.500
30.891,53.500,21.250,45.000,91.625,27.625,67.875,21.750,44.875,46.625
30.781,53.250,20.875,45.000,91.750,27.500,67.750,21.375,44.750,46.375
30.719,53.750,21.125,45.000,91.125,28.000,67.875,21.875,44.500,46.500
30.781,54.000,20.750,45.125,91.250,28.125,67.875,21.625,44.125,46.375
31.063,54.500,21.000,45.125,91.375,28.500,67.750,21.500,44.375,46.750
31.172,55.000,21.375,45.125,92.500,27.750,67.625,21.875,44.750,46.500
30.938,54.375,21.000,44.750,92.500,27.375,67.000,21.500,44.375,45.750
31.781,55.000,21.375,45.625,92.000,27.750,67.625,22.000,45.250,46.375
31.891,55.125,21.250,45.750,93.000,27.500,67.375,21.875,45.000,46.125
32.500,56.000,21.250,46.375,94.125,27.625,68.000,22.000,44.875,47.375
32.563,56.375,20.875,46.375,93.875,26.875,68.625,22.000,45.000,47.625
32.328,56.500,21.000,46.125,93.750,27.125,68.875,22.125,44.875,48.375
32.438,56.875,21.250,45.500,88.125,27.375,68.625,22.500,45.125,48.625
32.219,56.375,20.750,45.750,85.125,27.375,68.750,22.125,45.250,48.250
32.109,56.625,20.625,45.250,85.875,26.750,69.000,22.000,45.250,48.125
32.891,56.375,20.250,45.250,84.125,26.625,69.375,21.875,45.250,48.875
33.672,56.250,20.625,45.875,84.375,26.750,69.875,21.750,45.125,52.375
33.719,55.875,20.500,45.250,84.750,26.875,69.875,22.125,44.875,52.000
34.281,56.750,20.625,45.250,84.500,27.125,69.625,22.125,44.750,51.375
34.828,56.875,20.750,45.125,83.500,26.750,69.875,22.000,44.125,51.500
34.563,56.625,20.625,45.000,82.000,26.750,70.000,22.250,44.250,51.000
34.000,56.000,20.500,44.875,80.625,26.625,69.625,22.000,44.750,50.500
34.063,56.875,20.625,44.000,80.375,26.750,70.125,22.000,44.750,50.625
33.719,57.000,20.375,43.750,78.750,26.250,68.875,21.875,43.875,50.000
33.609,56.375,20.625,43.875,78.750,26.375,68.375,21.875,43.250,50.250
33.500,56.250,20.750,43.500,78.625,26.250,68.375,21.875,42.875,50.000
34.500,56.250,20.625,43.625,79.125,26.250,68.375,21.875,42.875,50.375
35.563,56.500,20.875,44.125,79.375,26.375,68.875,22.125,43.500,51.625
36.281,56.500,20.875,45.125,78.875,26.250,69.250,22.250,44.000,52.500
36.609,56.750,20.875,45.625,78.625,26.125,69.625,22.250,43.750,51.500
35.938,57.000,21.000,45.875,78.750,26.875,70.125,22.000,44.000,51.750
35.781,57.250,21.125,46.125,78.875,26.125,70.750,22.000,44.250,51.625
35.719,57.750,21.250,46.000,79.000,26.125,71.125,22.125,45.000,51.500
