334,0.32
335,0.32
336,0.02
337,0.04
338,0.13
339,0.25
340,0.08
341,0.12
342,0.13
343,0.66
344,0.11
345,0.08
346,0.06
347,0.23
348,0.35
349,0.11
350,0.1
351,0.1
352,0.06
353,0.62
354,0.03
355,0.17
356,0.23
357,0.1
358,0.04
359,0.19
360,0.05
361,0.09
362,0.07
363,0.2
364,0.12
365,0.11
366,0.1
367,0.12
368,0.32
369,0.52
370,0.76
371,0.63
372,0.03
373,0.02
374,0.33
375,0.03
376,0.21
377,0.19
378,0.11
379,0.06
380,0.25
381,0.12
382,0.05
383,0.3
384,0.6
385,0.85
386,0.19
387,0.07
388,0.2
389,0.12
390,0.01
391,0.11
392,0.11
393,0.54
394,0.16
395,0.33
396,0.03
397,0.15
398,0.15
399,0.19
400,0.08
401,0.35
402,0.65
403,0.12
404,0.08
405,0.07
406,0.65
407,0.31
408,0.23
409,0.12
410,0.03
411,0.26
412,0.1
413,0.14
414,1.0
415,0.46
416,0.36
417,0.53
418,0.04
419,0.09
420,0.27
421,0.01
422,0.23
423,0.04
424,1.0
425,0.02
426,0.33
427,0.05
428,0.13
429,0.16
430,0.12
431,0.08
432,0.08
433,0.04
434,0.11
435,0.23
436,0.5
437,0.07
438,0.09
439,0.12
440,0.1
441,0.13
442,1.0
443,0.21
444,0.11
445,0.59
446,0.13
447,0.21
448,0.08
449,0.25
450,0.43
451,0.05
452,0.08
453,0.11
454,0.14
455,0.13
456,0.05
457,0.05
458,0.11
459,0.07
460,0.07
461,0.45
462,0.12
463,0.5
464,0.23
465,0.03
466,0.04
467,0.04
468,0.15
469,0.02
470,0.31
471,0.05
472,1.0
473,0.04
474,0.12
475,0.13
476,0.04
477,0.19
478,0.85
479,0.13
480,0.49
481,0.11
482,0.08
483,0.11
484,0.09
485,0.06
486,0.37
487,1.0
488,0.11
489,0.08
490,0.31
491,0.25
492,0.23
493,0.09
494,0.06
495,0.02
496,0.14
497,0.46
498,0.21
499,0.03
500,0.03
501,0.03
502,0.66
503,0.2
504,0.02
505,0.0
506,0.12
507,0.17
508,0.74
509,0.04
510,0.51
511,0.65
512,0.27
513,0.13
514,0.02
515,0.07
516,0.02
517,0.29
518,0.57
519,0.05
520,0.02
521,0.14
522,0.1
523,0.36
524,0.09
525,0.38
526,0.03
527,0.31
528,0.54
529,0.09
530,0.6
531,0.04
532,0.31
533,0.45
534,0.12
535,0.05
536,0.13
537,0.15
538,0.03
539,0.25
540,0.04
541,0.17
542,0.38
543,0.17
544,0.04
545,0.69
546,0.09
547,1.0
548,0.63
549,0.13
550,0.13
551,1.0
552,0.37
553,0.17
554,0.24
555,0.11
556,0.84
557,0.51
558,0.03
559,0.14
560,0.33
561,0.34
562,0.33
563,0.67
564,0.21
565,0.68
566,0.67
567,0.48
568,0.23
569,0.03
570,0.17
571,0.11
572,0.07
573,0.1
574,0.33
575,0.43
576,0.21
577,0.03
578,0.19
579,0.02
580,0.32
581,0.23
582,0.07
583,0.04
584,0.82
585,0.11
586,0.06
587,0.03
588,0.65
589,0.18
590,0.37
591,0.15
592,0.07
593,0.76
594,0.26
595,0.06
596,0.03
597,0.02
598,0.1
599,0.04
600,0.37
601,0.59
602,0.78
603,0.6
604,0.08
605,0.52
606,0.03
607,0.11
608,0.08
609,0.17
610,0.16
611,0.19
612,0.29
613,0.24
614,0.05
615,0.07
616,0.15
617,0.04
618,0.27
619,0.09
620,0.36
621,0.62
622,0.04
623,0.02
624,0.1
625,1.0
626,0.21
627,0.12
628,0.03
629,0.07
630,0.05
631,0.09
632,0.25
633,0.02
634,1.0
635,0.19
636,0.1
637,0.52
638,0.13
639,0.51
640,0.76
641,0.37
642,0.03
643,0.33
644,0.03
645,0.51
646,0.03
647,0.12
648,0.07
649,0.31
650,0.54
651,0.33
652,0.31
653,0.03
654,0.19
655,0.08
656,0.05
657,0.06
658,0.02
659,0.54
660,0.85
661,0.13
662,0.07
663,0.31
664,0.1
665,0.04
666,0.05
667,0.0
668,0.12
669,0.58
670,0.09
671,0.67
672,0.19
673,0.04
674,0.21
675,0.24
676,0.31
677,0.22
678,0.36
679,0.08
680,0.25
681,0.06
682,0.94
683,0.31
684,0.02
685,0.18
686,0.61
687,0.11
688,0.03
689,0.04
690,0.33
691,0.25
692,0.09
693,0.16
694,0.12
695,0.15
696,0.56
697,0.14
698,0.07
699,0.72
700,0.32
701,0.15
702,0.2
703,0.07
704,0.28
705,0.14
706,0.11
707,0.12
708,0.11
709,0.06
710,0.26
711,0.13
712,0.18
713,0.37
714,0.21
715,0.34
716,0.06
717,0.04
718,0.2
719,0.01
720,0.37
721,0.16
722,0.01
723,0.24
724,0.0
725,0.12
726,0.4
727,0.08
728,0.31
729,0.2
730,0.13
731,1.0
732,0.09
733,0.26
734,0.79
735,0.04
736,0.69
737,0.1
738,0.22
739,0.31
740,0.08
741,0.61
742,0.26
743,0.19
744,0.1
745,0.03
746,0.12
747,0.53
748,0.52
749,0.09
750,0.18
751,0.14
752,0.03
753,0.25
754,0.13
755,0.04
756,0.18
757,0.53
758,0.01
759,0.07
760,0.22
761,0.02
762,0.45
763,0.54
764,0.17
765,0.09
766,0.72
767,0.0
768,0.49
769,0.17
770,0.29
771,0.46
772,0.04
773,0.69
774,0.69
775,0.12
776,0.23
777,0.04
778,0.06
779,0.18
780,0.11
781,0.1
782,0.1
783,0.07
784,0.02
785,0.14
786,0.17
787,0.19
788,0.15
789,0.34
790,0.08
791,0.05
792,0.02
793,0.01
794,0.48
795,1.0
796,0.04
797,0.02
